,Año,País,Jornada,Equipo local,Equipo visitante,Últimos partidos local,Últimos partidos visitante,Puntos totales local,Puntos totales visitante,PG local,PG visitante,PE local,PE visitante,PP local,PP visitante,Goles a favor local,Goles a favor visitante,Goles en contra local,Goles en contra visitante,Porterías a cero local,Porterías a cero visitante,Total tiros local,Total tiros visitante,Posesión equipo local,Posesión equipo visitante,Disparos equipo local,Disparos equipo visitante,Disparos a puerta equipo local,Disparos a puerta equipo visitante,Tarjetas amarillas equipo local,Tarjetas amarillas equipo visitante,Tarjetas rojas equipo local,Tarjetas rojas equipo visitante,Faltas equipo local,Faltas equipo visitante,Córners equipo local,Córners equipo visitante,Paradas equipo local,Paradas equipo visitante,Resultado,Clustering local,Clustering visitante
3389,2017,IT,35,Torino,Lazio,VVEED,VVEVV,47.0,67.0,11.0,20.0,14.0,7.0,9.0,7.0,48.0,83.0,41.0,43.0,10.0,10.0,424.0,497.0,0.54,0.46,9,16,2,6,2,3,0,0,15,15,3,6,5,2,2,2.0,2.0
3390,2017,IT,36,Milan,Hellas Verona,EEEDV,VDDDD,57.0,25.0,16.0,7.0,9.0,4.0,10.0,24.0,46.0,28.0,39.0,71.0,12.0,7.0,594.0,334.0,0.61,0.39,17,8,10,2,1,0,0,0,10,11,5,4,1,6,0,2.0,1.0
3391,2017,IT,36,Juventus,Bologna,VVEDV,DVDED,88.0,39.0,28.0,11.0,4.0,6.0,3.0,18.0,81.0,38.0,22.0,46.0,21.0,8.0,517.0,336.0,0.66,0.34,15,5,6,2,2,3,0,0,13,13,5,2,1,4,0,2.0,1.0
3392,2017,IT,36,Udinese,Inter,DDDDE,DEVVD,34.0,66.0,10.0,18.0,4.0,12.0,21.0,5.0,46.0,58.0,59.0,26.0,7.0,16.0,404.0,527.0,0.37,0.63,10,24,2,9,1,0,1,0,14,8,5,9,5,2,2,2.0,2.0
3393,2017,IT,36,Genoa,Fiorentina,EVDVD,VEDDV,41.0,54.0,11.0,15.0,8.0,9.0,16.0,11.0,30.0,50.0,37.0,38.0,12.0,14.0,387.0,581.0,0.46,0.54,8,19,4,11,2,6,2,0,8,18,3,7,8,2,2,2.0,2.0
3394,2017,IT,36,Napoli,Torino,VEVVD,VEEDD,84.0,47.0,26.0,11.0,6.0,14.0,3.0,10.0,71.0,48.0,26.0,42.0,18.0,10.0,597.0,433.0,0.64,0.36,18,5,4,2,1,4,0,0,10,21,4,2,0,2,1,2.0,2.0
3395,2017,IT,36,SPAL,Benevento,EEEDV,DEDVE,32.0,18.0,6.0,5.0,14.0,3.0,15.0,27.0,33.0,32.0,56.0,81.0,6.0,3.0,345.0,433.0,0.31,0.69,5,12,3,3,2,2,0,0,19,23,1,4,3,1,0,1.0,2.0
3396,2017,IT,36,Lazio,Atalanta,VEVVV,EEVVV,70.0,58.0,21.0,16.0,7.0,10.0,7.0,9.0,84.0,55.0,43.0,36.0,11.0,11.0,513.0,527.0,0.43,0.57,13,20,2,6,3,2,0,0,9,9,6,9,5,1,1,2.0,2.0
3397,2017,IT,36,Chievo,Crotone,DEEDD,VDEVV,31.0,34.0,7.0,9.0,10.0,7.0,18.0,19.0,31.0,36.0,57.0,60.0,6.0,5.0,364.0,356.0,0.42,0.58,11,13,3,3,5,0,0,0,16,16,8,4,2,1,0,1.0,1.0
3398,2017,IT,36,Sassuolo,Sampdoria,EEVVD,EDVDV,37.0,54.0,9.0,16.0,10.0,6.0,16.0,13.0,26.0,55.0,57.0,54.0,9.0,9.0,450.0,452.0,0.36,0.64,19,2,7,0,1,1,0,0,9,22,9,6,0,6,0,2.0,2.0
3399,2017,IT,36,Cagliari,Roma,DVDED,DEVVV,33.0,70.0,9.0,21.0,6.0,7.0,20.0,7.0,31.0,59.0,60.0,28.0,6.0,15.0,346.0,634.0,0.46,0.54,12,9,2,1,4,1,0,0,21,12,9,3,0,2,2,1.0,2.0
3400,2017,IT,37,Benevento,Genoa,EDVED,VDVDD,18.0,41.0,5.0,11.0,3.0,8.0,28.0,17.0,32.0,32.0,83.0,40.0,3.0,12.0,445.0,395.0,0.57,0.43,13,13,3,5,1,1,0,0,17,8,6,3,5,2,0,2.0,2.0
3401,2017,IT,37,Inter,Sassuolo,EVVDV,EVVDV,69.0,40.0,19.0,10.0,12.0,10.0,5.0,16.0,62.0,27.0,26.0,57.0,17.0,10.0,551.0,469.0,0.73,0.27,19,13,9,5,1,2,0,0,9,8,16,2,3,8,2,2.0,2.0
3402,2017,IT,37,Bologna,Chievo,VDEDD,EEDDV,39.0,34.0,11.0,8.0,6.0,10.0,19.0,18.0,39.0,33.0,49.0,58.0,8.0,6.0,341.0,375.0,0.57,0.43,5,13,2,8,1,4,0,0,15,15,2,7,6,1,2,1.0,2.0
3403,2017,IT,37,Crotone,Lazio,DEVVD,EVVVE,34.0,71.0,9.0,21.0,7.0,8.0,20.0,7.0,37.0,85.0,62.0,44.0,5.0,11.0,369.0,526.0,0.34,0.66,6,17,2,6,1,3,0,0,15,16,2,9,5,0,1,1.0,2.0
3404,2017,IT,37,Hellas Verona,Udinese,DDDDD,DDDED,25.0,34.0,7.0,10.0,4.0,4.0,25.0,22.0,29.0,46.0,75.0,63.0,7.0,7.0,342.0,414.0,0.57,0.43,11,13,1,5,2,2,0,0,16,21,3,5,4,1,2,1.0,2.0
3405,2017,IT,37,Fiorentina,Cagliari,EDDVV,VDEDD,57.0,33.0,16.0,9.0,9.0,6.0,11.0,21.0,53.0,31.0,40.0,61.0,14.0,6.0,600.0,358.0,0.67,0.33,14,15,0,2,3,4,1,0,15,18,11,5,1,0,2,2.0,1.0
3406,2017,IT,37,Torino,SPAL,EEDDE,EEDVV,48.0,35.0,11.0,7.0,15.0,14.0,10.0,15.0,50.0,35.0,44.0,56.0,10.0,7.0,438.0,350.0,0.62,0.38,18,9,10,4,2,5,0,0,17,15,4,6,3,7,0,2.0,1.0
3407,2017,IT,37,Atalanta,Milan,EVVVE,EEDVV,59.0,60.0,16.0,17.0,11.0,9.0,9.0,10.0,56.0,50.0,37.0,40.0,11.0,12.0,547.0,611.0,0.49,0.51,24,5,5,2,5,6,1,1,25,11,3,8,1,4,1,2.0,2.0
3408,2017,IT,37,Roma,Juventus,EVVVV,VEDVV,73.0,91.0,22.0,29.0,7.0,4.0,7.0,3.0,60.0,84.0,28.0,23.0,16.0,21.0,643.0,532.0,0.47,0.53,9,7,2,0,1,2,1,0,9,15,4,3,0,2,1,2.0,2.0
3409,2017,IT,37,Sampdoria,Napoli,DVDVD,EVVDE,54.0,85.0,16.0,26.0,6.0,7.0,14.0,3.0,55.0,73.0,55.0,28.0,9.0,18.0,454.0,615.0,0.36,0.64,11,17,2,10,2,2,0,0,15,7,3,12,8,2,2,2.0,2.0
3410,2017,IT,38,Juventus,Hellas Verona,EDVVE,DDDDD,92.0,25.0,29.0,7.0,5.0,4.0,3.0,26.0,84.0,29.0,23.0,76.0,22.0,7.0,539.0,353.0,0.66,0.34,25,9,12,3,0,2,0,0,16,11,11,5,1,10,0,2.0,1.0
3411,2017,IT,38,Genoa,Torino,DVDDD,EDDEV,41.0,51.0,11.0,12.0,8.0,15.0,18.0,10.0,32.0,52.0,41.0,45.0,12.0,10.0,408.0,456.0,0.61,0.39,13,4,4,2,1,2,0,1,10,11,7,3,0,3,2,2.0,2.0
3412,2017,IT,38,Chievo,Benevento,EDDVV,DVEDV,37.0,21.0,9.0,6.0,10.0,3.0,18.0,28.0,35.0,33.0,59.0,83.0,6.0,4.0,388.0,458.0,0.23,0.77,8,12,5,1,1,0,0,0,14,12,2,4,1,4,0,2.0,2.0
3413,2017,IT,38,Napoli,Crotone,VVDEV,EVVDE,88.0,35.0,27.0,9.0,7.0,8.0,3.0,20.0,75.0,39.0,28.0,64.0,19.0,5.0,632.0,375.0,0.7,0.3,19,10,9,4,0,0,0,0,3,11,6,9,3,6,0,2.0,2.0
3414,2017,IT,38,Udinese,Bologna,DDEDV,DEDDD,37.0,39.0,11.0,11.0,4.0,6.0,22.0,20.0,47.0,40.0,63.0,51.0,8.0,8.0,427.0,346.0,0.42,0.58,18,7,5,4,0,2,0,0,9,10,10,2,4,4,0,2.0,1.0
3415,2017,IT,38,Milan,Fiorentina,EDVVE,DDVVD,61.0,57.0,17.0,16.0,10.0,9.0,10.0,12.0,51.0,53.0,41.0,41.0,12.0,14.0,616.0,614.0,0.56,0.44,17,10,9,3,2,1,0,0,9,7,4,1,2,2,0,2.0,2.0
3416,2017,IT,38,SPAL,Sampdoria,EDVVD,VDVDD,35.0,54.0,7.0,16.0,14.0,6.0,16.0,15.0,36.0,55.0,58.0,57.0,7.0,9.0,359.0,465.0,0.46,0.54,15,9,5,3,1,3,0,1,9,13,5,3,2,3,0,1.0,2.0
3417,2017,IT,38,Cagliari,Atalanta,DEDDV,VVVEE,36.0,60.0,10.0,16.0,6.0,12.0,21.0,9.0,32.0,57.0,61.0,38.0,7.0,11.0,373.0,571.0,0.31,0.69,5,11,4,4,3,1,0,0,16,14,5,11,4,2,0,1.0,2.0
3418,2017,IT,38,Lazio,Inter,VVVEE,VVDVD,72.0,69.0,21.0,19.0,9.0,12.0,7.0,6.0,87.0,63.0,46.0,28.0,11.0,17.0,543.0,570.0,0.4,0.6,14,14,4,6,4,4,2,0,13,13,10,4,4,3,2,2.0,2.0
3419,2017,IT,38,Sassuolo,Roma,VVDVV,VVVVE,43.0,74.0,11.0,22.0,10.0,8.0,16.0,7.0,29.0,60.0,58.0,28.0,10.0,17.0,482.0,652.0,0.42,0.58,14,15,3,5,1,1,0,0,14,11,5,9,5,3,2,2.0,2.0
3420,2018,IT,1,Chievo,Juventus,DDVVV,DVVEV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.72,5,28,1,10,2,0,0,0,11,8,0,8,8,0,2,0.0,0.0
3421,2018,IT,1,Lazio,Napoli,VVEED,VDEVV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.64,11,11,2,3,0,0,0,0,9,6,4,7,1,1,2,0.0,0.0
3422,2018,IT,1,Torino,Roma,DDEVV,VVVEV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.58,12,19,4,5,1,3,0,0,12,15,5,5,4,4,2,0.0,0.0
3423,2018,IT,1,Empoli,Cagliari,EEEVV,EDDVV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,9,15,4,3,3,3,0,0,19,20,5,6,3,2,0,0.0,0.0
3424,2018,IT,1,Bologna,SPAL,EDDDD,DVVDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.59,13,14,3,5,3,2,1,0,19,18,6,0,4,3,2,0.0,0.0
3425,2018,IT,1,Parma,Udinese,DVDVV,DEDVV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,11,17,4,3,2,2,0,0,17,16,4,5,2,2,1,0.0,0.0
3426,2018,IT,1,Sassuolo,Inter,VDVVD,VDVDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.61,11,14,2,3,3,2,0,0,23,13,4,4,3,2,0,0.0,0.0
3427,2018,IT,1,Atalanta,Frosinone,VVEED,EEEDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.42,17,6,9,0,0,2,0,0,15,14,4,4,0,5,0,0.0,0.0
3428,2018,IT,2,Juventus,Lazio,VVEVV,VEEDD,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,28.0,11.0,0.54,0.46,19,8,6,2,3,2,0,0,13,14,6,2,2,4,0,0.0,0.0
3429,2018,IT,2,Napoli,Milan,DEVVV,DVVEV,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.51,0.49,24,7,9,3,2,2,0,0,13,13,5,1,1,6,0,0.0,0.0
3430,2018,IT,2,SPAL,Parma,VVDVV,VDVVE,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,14.0,11.0,0.59,0.41,17,5,5,0,5,2,0,0,15,17,7,2,0,4,0,0.0,0.0
3431,2018,IT,2,Fiorentina,Chievo,DVVDD,DVVVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.46,0.54,22,10,11,3,1,3,0,0,16,10,2,2,2,5,0,0.0,0.0
3432,2018,IT,2,Genoa,Empoli,VDDDD,EEVVV,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.32,0.68,13,21,3,4,3,2,0,0,16,17,3,6,3,1,0,0.0,0.0
3433,2018,IT,2,Inter,Torino,DVDVD,DEVVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,12.0,0.54,0.46,13,13,5,6,1,2,0,0,15,18,5,3,4,3,1,0.0,0.0
3434,2018,IT,2,Frosinone,Bologna,EEDVD,DDDDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,13.0,0.52,0.48,11,17,4,3,2,1,0,0,17,10,2,5,3,4,1,0.0,0.0
3435,2018,IT,2,Cagliari,Sassuolo,DDVVD,DVVDV,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,11.0,0.41,0.59,16,14,6,4,4,3,0,1,14,16,7,2,3,4,1,0.0,0.0
3436,2018,IT,2,Udinese,Sampdoria,EDVVE,DVDDD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.37,0.63,18,16,6,3,1,3,0,0,12,12,8,6,3,5,0,0.0,0.0
3437,2018,IT,2,Roma,Atalanta,VVEVV,VEEDV,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,19.0,17.0,0.55,0.45,25,24,10,7,1,1,0,0,10,14,3,11,4,7,1,0.0,0.0
3438,2018,IT,3,Milan,Roma,VVEVD,VEVVE,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,1.0,7.0,44.0,0.52,0.48,25,6,10,2,0,2,0,0,10,9,8,3,1,8,0,0.0,0.0
3439,2018,IT,3,Bologna,Inter,DDDDE,VDVDE,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,30.0,27.0,0.28,0.72,6,13,1,3,1,1,0,0,10,10,2,7,0,1,2,0.0,0.0
3440,2018,IT,3,Parma,Juventus,DVVED,VEVVV,1.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,1.0,16.0,47.0,0.34,0.66,11,24,4,6,1,3,0,0,16,10,4,7,4,3,2,0.0,0.0
3441,2018,IT,3,Fiorentina,Udinese,VVDDV,DVVEV,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,1.0,22.0,35.0,0.62,0.38,14,6,3,1,3,1,0,0,11,17,11,4,1,2,0,0.0,0.0
3442,2018,IT,3,Atalanta,Cagliari,EEDVE,DVVDE,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,3.0,4.0,1.0,0.0,41.0,31.0,0.53,0.47,11,5,2,3,2,2,0,0,15,19,5,4,2,2,2,0.0,0.0
3443,2018,IT,3,Chievo,Empoli,VVVDD,EVVVD,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0,2.0,0.0,0.0,15.0,30.0,0.36,0.64,10,12,3,2,1,1,0,0,13,12,4,6,2,3,1,0.0,0.0
3444,2018,IT,3,Sampdoria,Napoli,VDDDD,EVVVV,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,16.0,35.0,0.49,0.51,9,20,3,4,2,4,0,0,14,20,4,5,4,0,0,0.0,0.0
3445,2018,IT,3,Sassuolo,Genoa,VVDVE,DDDDV,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,25.0,13.0,0.44,0.56,10,19,7,5,3,3,0,0,17,20,2,10,2,3,0,0.0,0.0
3446,2018,IT,3,Lazio,Frosinone,EEDDD,EDVDE,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,19.0,17.0,0.64,0.36,24,10,6,2,1,2,0,0,13,8,7,7,2,5,0,0.0,0.0
3447,2018,IT,3,Torino,SPAL,EVVDE,VDVVV,1.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,25.0,31.0,0.52,0.48,10,12,6,2,1,2,0,0,17,18,9,10,2,5,0,0.0,0.0
3448,2018,IT,4,Inter,Parma,DVDEV,VVEDD,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,5.0,1.0,0.0,40.0,27.0,0.73,0.27,31,9,7,5,2,2,0,0,10,8,10,1,4,7,2,0.0,0.0
3449,2018,IT,4,Napoli,Fiorentina,VVVVD,VDDVV,6.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,7.0,6.0,1.0,0.0,1.0,55.0,36.0,0.57,0.43,21,9,3,1,1,4,0,0,16,18,10,3,1,2,0,0.0,0.0
3450,2018,IT,4,Frosinone,Sampdoria,DVDED,DDDDV,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,27.0,25.0,0.38,0.62,8,11,1,5,3,1,0,0,13,17,5,3,1,1,2,0.0,0.0
3451,2018,IT,4,Roma,Chievo,EVVED,VVDDE,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,9.0,1.0,1.0,50.0,25.0,0.56,0.44,17,13,9,5,1,1,0,0,10,15,9,2,3,7,1,0.0,0.0
3452,2018,IT,4,Udinese,Torino,VVEVD,VVDEV,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,41.0,35.0,0.34,0.66,7,16,1,4,2,2,0,0,16,15,3,7,3,0,1,0.0,0.0
3453,2018,IT,4,Genoa,Bologna,DDDVD,DDDED,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,6.0,4.0,0.0,1.0,32.0,36.0,0.52,0.48,12,12,4,1,2,5,0,1,14,21,5,3,1,3,0,0.0,0.0
3454,2018,IT,4,Juventus,Sassuolo,EVVVV,VDVEV,9.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,7.0,8.0,3.0,5.0,1.0,1.0,71.0,35.0,0.43,0.57,18,17,4,5,3,3,1,0,16,16,10,4,4,2,0,4.0,0.0
3455,2018,IT,4,Empoli,Lazio,VVVDE,EDDDV,4.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,42.0,43.0,0.55,0.45,13,21,2,4,2,3,0,0,15,14,4,7,3,2,2,0.0,0.0
3456,2018,IT,4,Cagliari,Milan,VVDEV,VEVDV,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,0.0,36.0,32.0,0.37,0.63,7,21,2,5,1,1,0,0,16,13,3,8,4,1,1,0.0,0.0
3457,2018,IT,4,SPAL,Atalanta,DVVVD,EDVED,6.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,1.0,4.0,2.0,1.0,43.0,52.0,0.42,0.58,17,14,5,1,3,5,0,0,17,21,4,4,1,3,0,0.0,0.0
3458,2018,IT,1,Sampdoria,Fiorentina,DDDVV,DDVVD,6.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,7.0,1.0,2.0,2.0,1.0,36.0,45.0,0.6,0.4,11,15,4,9,3,2,0,0,14,17,4,6,8,3,1,0.0,0.0
3459,2018,IT,5,Sassuolo,Empoli,DVEVD,VVDED,7.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,3.0,7.0,3.0,1.0,1.0,52.0,55.0,0.6,0.4,22,15,6,2,1,3,0,1,20,9,5,4,1,3,0,0.0,0.0
3460,2018,IT,5,Parma,Cagliari,VEDDV,VDEVE,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,36.0,43.0,0.3,0.7,18,16,6,2,2,1,0,0,15,7,4,11,2,4,0,0.0,0.0
3461,2018,IT,5,Fiorentina,SPAL,DVVDE,VVVDV,7.0,9.0,2.0,3.0,1.0,0.0,1.0,1.0,8.0,4.0,3.0,1.0,1.0,3.0,60.0,60.0,0.53,0.47,17,8,5,2,1,2,0,0,9,16,11,1,2,2,0,4.0,4.0
3462,2018,IT,5,Sampdoria,Inter,DDVVE,VDEVD,7.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,5.0,2.0,4.0,2.0,1.0,47.0,71.0,0.48,0.52,9,16,3,3,3,2,0,0,17,15,3,12,2,3,2,0.0,4.0
3463,2018,IT,5,Torino,Napoli,VDEVE,VVVDV,5.0,9.0,1.0,3.0,2.0,0.0,1.0,1.0,4.0,6.0,4.0,6.0,1.0,1.0,51.0,76.0,0.47,0.53,10,17,1,6,2,3,0,0,23,16,4,6,3,1,2,0.0,4.0
3464,2018,IT,5,Chievo,Udinese,VDDEE,VEVDE,2.0,5.0,0.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,11.0,4.0,1.0,1.0,38.0,48.0,0.59,0.41,16,12,5,5,1,1,0,0,19,10,7,3,3,5,2,0.0,0.0
3465,2018,IT,5,Lazio,Genoa,DDDVV,DDVDV,6.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,6.0,4.0,6.0,2.0,1.0,64.0,44.0,0.57,0.43,21,12,7,4,1,2,0,0,11,10,5,3,3,3,0,4.0,0.0
3466,2018,IT,5,Bologna,Roma,DDEDD,VVEDE,1.0,5.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,7.0,5.0,7.0,1.0,1.0,48.0,67.0,0.31,0.69,12,27,2,9,2,4,0,0,9,13,1,9,9,0,0,0.0,4.0
3467,2018,IT,5,Milan,Atalanta,EVDVE,DVEDD,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,5.0,6.0,0.0,1.0,53.0,66.0,0.56,0.44,15,17,4,5,2,1,0,0,9,6,4,3,3,2,1,0.0,4.0
3468,2018,IT,5,Frosinone,Juventus,VDEDD,VVVVV,1.0,12.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,9.0,10.0,4.0,1.0,1.0,35.0,89.0,0.3,0.7,3,30,0,9,3,1,0,0,17,10,2,5,7,0,2,0.0,4.0
3469,2018,IT,6,Inter,Fiorentina,DEVDV,VVDEV,7.0,10.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,11.0,4.0,3.0,2.0,2.0,87.0,77.0,0.5,0.5,14,16,2,4,1,3,0,0,21,24,6,3,4,1,0,4.0,4.0
3470,2018,IT,6,Udinese,Lazio,EVDEV,DDVVV,8.0,9.0,2.0,3.0,2.0,0.0,1.0,2.0,6.0,7.0,4.0,5.0,2.0,2.0,60.0,85.0,0.51,0.49,12,10,6,2,2,6,0,0,12,18,6,4,0,5,2,4.0,4.0
3471,2018,IT,6,Atalanta,Torino,VEDDE,DEVED,5.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,5.0,8.0,7.0,1.0,1.0,83.0,61.0,0.57,0.43,13,7,3,0,2,1,0,0,14,20,11,1,0,3,1,4.0,4.0
3472,2018,IT,6,Genoa,Chievo,DVDVD,DDEED,6.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,7.0,5.0,10.0,13.0,1.0,1.0,56.0,54.0,0.48,0.52,18,9,4,1,4,4,0,0,15,18,7,4,1,2,0,0.0,0.0
3473,2018,IT,6,Roma,Frosinone,VEDED,DEDDD,5.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,0.0,9.0,12.0,1.0,1.0,94.0,38.0,0.67,0.33,19,12,10,1,0,1,0,0,14,9,4,4,1,6,0,4.0,0.0
3474,2018,IT,6,Cagliari,Sampdoria,DEVED,DVVED,5.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,9.0,7.0,3.0,1.0,2.0,59.0,56.0,0.48,0.52,15,13,1,2,1,3,0,0,19,22,7,3,2,1,1,4.0,0.0
3475,2018,IT,6,Juventus,Bologna,VVVVV,DEDDV,15.0,4.0,5.0,1.0,0.0,1.0,0.0,3.0,11.0,2.0,4.0,5.0,2.0,2.0,119.0,60.0,0.75,0.25,15,6,9,2,2,3,0,0,13,15,3,0,2,7,0,4.0,4.0
3476,2018,IT,6,Napoli,Parma,VVDVV,EDDVV,12.0,7.0,4.0,2.0,0.0,1.0,1.0,2.0,9.0,6.0,7.0,5.0,1.0,2.0,93.0,54.0,0.66,0.34,28,3,7,0,0,3,0,0,9,17,2,2,0,4,0,4.0,0.0
3477,2018,IT,6,SPAL,Sassuolo,VVDVD,VEVDV,9.0,10.0,3.0,3.0,0.0,1.0,2.0,1.0,4.0,12.0,4.0,8.0,3.0,1.0,68.0,74.0,0.51,0.49,12,14,2,6,1,0,0,0,16,13,6,7,4,2,2,4.0,4.0
3478,2018,IT,6,Empoli,Milan,VDEDD,VDVEE,4.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,7.0,6.0,7.0,1.0,0.0,70.0,68.0,0.47,0.53,3,26,1,9,2,2,0,0,13,10,3,10,9,1,1,4.0,4.0
3479,2018,IT,7,Roma,Lazio,EDEDV,DVVVV,8.0,12.0,2.0,4.0,2.0,0.0,2.0,2.0,11.0,9.0,9.0,6.0,2.0,2.0,113.0,95.0,0.45,0.55,17,17,7,4,3,1,0,0,11,14,8,9,3,4,0,4.0,4.0
3480,2018,IT,7,Juventus,Napoli,VVVVV,VDVVV,18.0,15.0,6.0,5.0,0.0,0.0,0.0,1.0,13.0,12.0,4.0,7.0,3.0,2.0,134.0,121.0,0.51,0.49,19,15,9,4,3,4,0,1,16,10,6,4,3,6,0,4.0,4.0
3481,2018,IT,7,Inter,Cagliari,EVDVV,EVEDE,10.0,6.0,3.0,1.0,1.0,3.0,2.0,2.0,8.0,4.0,5.0,7.0,2.0,2.0,101.0,74.0,0.5,0.5,15,5,6,2,1,4,0,0,17,12,9,4,2,4,0,4.0,4.0
3482,2018,IT,7,Bologna,Udinese,EDDVD,VDEVD,4.0,8.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,7.0,7.0,6.0,2.0,2.0,66.0,72.0,0.46,0.54,23,15,6,2,2,4,0,0,8,12,3,4,1,4,0,4.0,4.0
3483,2018,IT,7,Frosinone,Genoa,EDDDD,VDVDV,1.0,9.0,0.0,3.0,1.0,0.0,5.0,2.0,0.0,9.0,16.0,10.0,1.0,2.0,50.0,74.0,0.5,0.5,16,10,3,4,3,2,0,0,25,20,5,2,2,3,2,0.0,4.0
